CH1;CH2;PPG
99.16805;61.133823;574.01404
99.10668;61.226067;574.0137
99.08728;61.413754;574.015
99.117676;61.681473;574.01697
99.13153;61.944473;574.01965
99.12977;62.206947;574.01886
99.17037;62.518036;574.0215
99.09133;62.679756;574.0191
99.064514;62.796913;574.0137
98.97172;62.79372;574.01263
98.89085;62.790646;574.00055
98.89447;62.8626;573.99866
98.91443;62.797176;574.001
98.92694;62.557137;574.0006
98.98231;62.167324;574.00146
99.053566;61.738216;573.99805
99.05087;61.297787;573.9935
99.044846;60.941803;573.99207
99.08204;60.816563;573.9952
99.13454;60.820854;573.9929
99.15289;60.824978;573.9886
99.12729;60.80965;573.9931
99.11642;60.853996;574.0088
99.08387;60.927807;574.0208
99.09505;60.998714;574.00946
99.12083;61.03569;573.99805
99.127884;61.057888;573.9856
99.121376;61.04337;573.9856
99.07805;61.012184;573.9912
99.05933;61.005104;573.9864
99.09152;61.026943;573.9791
99.05473;60.973083;573.984
99.09711;60.996807;573.9841
99.10855;61.019955;573.97546
99.08771;60.99914;573.9758
99.07741;60.99223;573.9828
99.084656;60.99628;573.9768
99.06594;60.975418;573.96924
99.02305;60.92771;573.96954
98.98977;60.88189;573.9716
98.94489;60.843643;573.9724
98.91793;60.83034;573.96655
98.97909;60.883865;573.96655
98.9608;60.868942;573.9686
98.88932;60.82078;573.96954
98.884575;60.81575;573.9621
98.89697;60.801422;573.95795
98.88591;60.76833;573.95355
98.88553;60.76201;573.9541
98.87294;60.758934;573.9538
98.866714;60.77679;573.9517
98.87914;60.791004;573.95184
98.86814;60.793266;573.9525
98.89173;60.80755;573.9511
98.86889;60.803806;573.9572
98.86593;60.80111;573.95746
98.92511;60.85163;573.9541
98.96807;60.89772;573.9592
99.0015;60.940422;573.9542
99.06136;61.007607;573.9467
99.0385;60.99783;573.94507
99.0412;60.987034;573.9414
99.01969;60.975872;573.94037
99.022385;60.97845;573.94183
99.05047;61.00744;573.9427
99.00651;60.984886;573.9416
99.01184;60.995567;573.9397
99.04735;61.027683;573.93896
99.06225;61.05932;573.9373
99.06742;61.06471;573.9317
99.05169;61.04807;573.93024
99.02775;61.030903;573.9324
99.04131;61.034405;573.93365
99.05801;61.064896;573.9352
99.031845;61.048615;573.93066
99.04883;61.056126;573.9285
98.97873;61.009087;573.93176
98.986786;61.04003;573.92566
99.04222;61.090363;573.92255
98.99971;61.066853;573.92126
98.95317;61.046085;573.9184
98.95433;61.056866;573.9201
98.981445;61.07701;573.92004
99.01148;61.118923;573.9198
99.01144;61.1457;573.9228
98.98958;61.133064;573.9215
98.98321;61.13211;573.9225
99.01242;61.166203;573.91284
98.93877;61.11034;573.90735
98.95317;61.134468;573.90546
98.95167;61.144817;573.9055
98.94471;61.144936;573.9032
98.993126;61.210407;573.9013
98.956055;61.196102;573.89874
98.94549;61.199005;573.89655
98.939415;61.215866;573.8953
98.92594;61.22666;573.8938
98.94926;61.257565;573.8937
98.951195;61.26412;573.8922
98.9506;61.29118;573.89014
99.00365;61.37999;573.8884
99.06458;61.435234;573.8853
99.05903;61.449684;573.88434
99.014275;61.450756;573.88367
99.03733;61.487686;573.8807
99.05038;61.481106;573.8778
99.05009;61.46463;573.8763
98.99282;61.44415;573.8757
98.98399;61.4802;573.874
98.98771;61.4988;573.8714
98.97208;61.50888;573.8702
98.980606;61.51756;573.8687
98.9782;61.50464;573.8653
99.00777;61.527214;573.869
99.00612;61.51589;573.8655
99.00007;61.51539;573.8632
99.051994;61.591637;573.86444
99.028885;61.575733;573.86444
99.041695;61.577045;573.8618
99.05264;61.59333;573.8672
98.99711;61.53642;573.86786
98.986496;61.53921;573.8708
99.01473;61.563812;573.8658
99.0117;61.541355;573.8618
99.00557;61.521492;573.86115
99.01952;61.521133;573.85944
99.01792;61.50561;573.8651
99.0297;61.499035;573.86694
99.04775;61.5023;573.8678
99.06894;61.477837;573.8678
99.0319;61.406887;573.86914
98.971695;61.3206;573.87213
98.956436;61.297115;573.88055
99.02102;61.31693;573.8901
99.03292;61.298927;573.901
99.00627;61.259922;573.8992
98.982376;61.209;573.9051
98.98721;61.17233;573.9116
98.9633;61.131275;573.9172
98.96967;61.10934;573.92487
98.971054;61.08371;573.93
98.985664;61.079777;573.9391
98.99566;61.070045;573.95105
98.98674;61.05312;573.9583
98.96032;61.02084;573.9614
98.93412;60.982094;573.9735
98.914474;60.9419;573.9803
98.92391;60.941086;573.9908
98.9562;60.926495;573.9993
98.92206;60.887154;574.0072
98.88238;60.860096;574.016
98.87866;60.851227;574.02423
98.885155;60.84157;574.03345
98.89638;60.839283;574.0397
98.895256;60.833443;574.0488
98.87421;60.819733;574.05756
98.85656;60.794674;574.0671
98.87768;60.795437;574.07404
98.89648;60.813366;574.0773
98.898544;60.82629;574.089
98.86998;60.81074;574.09753
98.85368;60.79985;574.09894
98.857086;60.789024;574.1009
98.83446;60.755596;574.11084
98.82502;60.740196;574.11664
98.83041;60.736404;574.11847
98.86686;60.768684;574.1288
98.860374;60.759796;574.1341
98.89552;60.806595;574.1371
98.88064;60.80507;574.13446
98.85005;60.766064;574.1334
98.857254;60.757435;574.1379
98.847145;60.73836;574.1431
98.86806;60.754856;574.15094
98.89833;60.801186;574.1594
98.86829;60.783424;574.16254
98.85876;60.78552;574.15814
98.902794;60.816563;574.15295
98.91383;60.829338;574.1508
98.965996;60.89245;574.1525
98.9539;60.86756;574.1549
98.91722;60.829388;574.15234
98.88267;60.796776;574.16174
98.8485;60.7572;574.15454
98.821495;60.749996;574.15015
98.861786;60.777294;574.15247
98.876686;60.805714;574.156
98.82657;60.75424;574.1556
98.87151;60.783253;574.1502
98.88589;60.792076;574.15186
98.89989;60.81165;574.1493
98.88944;60.827053;574.1486
98.89207;60.82536;574.1501
98.91557;60.84524;574.1415
98.90543;60.84305;574.14014
98.919365;60.85783;574.14453
98.9022;60.82753;574.14417
98.83165;60.773647;574.1419
98.85857;60.794483;574.14954
98.842354;60.754856;574.144
98.83818;60.76034;574.1264
98.86662;60.799442;574.12354
98.89979;60.838566;574.1225
98.89509;60.84088;574.12415
98.93164;60.8811;574.1221
98.962204;60.88763;574.11456
98.99918;60.915432;574.11816
99.00631;60.913883;574.1267
99.02443;60.93143;574.10815
98.99483;60.913906;574.10895
99.02429;60.965813;574.0995
99.02436;60.991367;574.0911
99.07195;61.029037;574.08545
99.09343;61.027752;574.08234
99.04587;60.970295;574.083
99.00092;60.922703;574.0827
99.04012;60.97213;574.0753
99.10297;61.035095;574.0691
99.0778;61.001934;574.06366
99.11944;61.0489;574.05774
99.0997;61.023315;574.05676
99.06722;60.99449;574.05554
99.053474;60.966408;574.05096
99.03616;60.935654;574.0545
99.0592;60.98722;574.05566
99.08527;61.01743;574.0394
99.08885;61.00694;574.0397
99.06685;60.99449;574.04065
99.014206;60.956417;574.03156
99.01463;60.932026;574.0293
99.03488;60.922253;574.0225
99.016136;60.90077;574.0203
99.02663;60.919323;574.0222
98.98183;60.88327;574.01135
99.002045;60.899696;574.0069
99.01058;60.913525;574.00806
98.995895;60.90597;574.0054
98.97801;60.885033;573.9957
98.97117;60.872494;573.9944
98.98893;60.868107;573.9887
98.98192;60.849705;573.98425
98.959915;60.838924;573.9828
98.970695;60.856926;573.9815
98.97346;60.87738;573.98364
98.97182;60.89784;573.9849
98.97367;60.895046;573.9822
98.96938;60.865364;573.97833
99.00152;60.880955;573.97516
98.99701;60.867416;573.972
98.99835;60.879505;573.97186
99.03687;60.915287;573.9708
99.03444;60.898838;573.96985
99.03132;60.90101;573.9689
99.03075;60.903706;573.96796
99.00236;60.877575;573.9676
98.99125;60.868607;573.9689
99.014275;60.88971;573.9716
99.02048;60.87824;573.97516
99.031204;60.88282;573.97815
99.00999;60.860073;573.9901
99.03694;60.88685;573.9885
98.99177;60.876167;573.9892
99.004005;60.88153;573.9815
98.986244;60.855854;573.979
98.99191;60.863533;573.9809
98.99232;60.861336;573.9857
98.99483;60.848343;573.9879
98.97146;60.826885;573.9893
98.95944;60.82021;573.98645
98.9382;60.82209;573.99054
98.959625;60.83759;573.99274
98.96349;60.816895;573.9925
98.989815;60.84257;573.9987
99.01747;60.884224;573.9965
98.974915;60.823997;573.9918
98.94249;60.788193;573.9938
98.9493;60.804142;573.9953
98.9479;60.805283;574.00104
99.04699;60.892662;574.001
99.09925;60.936726;574.01025
99.08921;60.935555;574.00836
99.05838;60.89376;574.01825
99.05133;60.894833;574.024
99.14288;60.95902;574.01764
99.15123;60.964787;574.0155
99.129005;60.965954;574.0106
99.06222;60.91045;574.0129
99.0055;60.870327;574.0133
99.014854;60.888584;574.0141
99.003784;60.87784;574.0193
99.00479;60.880527;574.01636
99.01902;60.884342;574.0155
99.02887;60.905613;574.0198
98.99292;60.88785;574.018
99.01902;60.92385;574.015
99.05516;61.004364;574.0171
99.10154;61.06583;574.01636
99.10664;61.077156;574.01404
99.161736;61.131557;574.0139
99.215195;61.176167;574.0145
99.22437;61.16761;574.0173
99.17745;61.136948;574.0187
99.14262;61.08321;574.0154
99.11668;61.054005;574.01575
99.08212;61.04127;574.01605
99.085106;61.03579;574.0145
99.06797;61.00782;574.01434
99.08304;60.966003;574.0152
99.06749;60.945618;574.0225
99.018616;60.90437;574.02057
99.02288;60.924686;574.0191
99.041504;60.974396;574.0141
99.07042;60.985363;574.01263
99.080414;60.98081;574.01263
99.038216;60.96996;574.00836
99.04508;60.96917;574.00806
99.08602;60.99788;574.0092
99.08359;60.9897;574.007
99.08829;61.002625;574.0056
99.077194;60.9835;574.0039
99.04982;60.94261;574.0028
99.053375;60.945618;574.00183
99.05802;60.950027;574.0012
99.061295;60.945023;573.99976
99.047585;60.933434;573.9982
99.01201;60.89059;573.99744
99.03216;60.909855;574.0019
99.07166;60.95179;573.99866
99.06254;60.929764;573.99243
99.01647;60.852516;573.9926
98.9936;60.807026;573.99066
99.03199;60.849247;573.9912
99.06313;60.869442;573.98755
99.03979;60.850132;573.986
99.014496;60.82095;573.98364
99.00872;60.787716;573.9854
99.02967;60.80748;573.98535
99.033325;60.813942;573.99036
99.11691;60.885895;573.9912
99.1389;60.902157;573.98615
99.143326;60.92743;573.98016
99.16009;60.920795;573.97705
99.17149;60.92604;573.98047
99.107544;60.887253;573.9866
99.11911;60.892475;573.98083
99.12562;60.897865;573.9717
99.1305;60.898888;573.9682
99.108025;60.87705;573.96924
99.06964;60.846844;573.9691
99.086105;60.859547;573.9764
99.09293;60.87054;573.9714
99.099846;60.894215;573.9716
99.109406;60.888065;573.9607
99.11546;60.875378;573.95624
99.125496;60.894093;573.95825
99.1219;60.892475;573.9606
99.10101;60.862957;573.948
99.11368;60.874237;573.9479
99.11816;60.864674;573.94714
99.12157;60.86665;573.9482
99.145546;60.91138;573.9496
99.13477;60.917892;573.9505
99.16493;60.95897;573.9541
99.199265;60.987247;573.94977
99.16674;60.9475;573.9502
99.17149;60.956993;573.94244
99.181404;60.943806;573.9374
99.21889;60.94698;573.93884
99.217545;60.99011;573.9415
99.21054;61.092125;573.94586
99.26407;61.249054;573.94775
99.30336;61.417923;573.944
99.23877;61.542473;573.9395
99.26695;61.805714;573.93195
99.33006;62.136448;573.93384
99.39259;62.45178;573.92957
99.38015;62.700138;573.9324
99.344826;62.890396;573.931
99.29976;62.94676;573.9311
99.2028;62.84877;573.9328
99.09271;62.75388;573.9285
99.06928;62.792194;573.93164
99.15258;62.8163;573.92084
99.23779;62.66552;573.9148
99.25395;62.270535;573.9098
99.26039;61.804333;573.90753
99.228035;61.361156;573.9078
99.20602;61.01681;573.90564
99.23026;60.91114;573.9047
99.291626;60.93358;573.90405
99.29535;60.906208;573.9002
99.24542;60.874424;573.89874
99.16748;60.8862;573.897
99.184746;60.993397;573.8944
99.19037;61.06962;573.89386
99.16014;61.08924;573.89215
99.187386;61.079395;573.8909
99.22823;61.11251;573.8899
99.22597;61.096035;573.88904
99.241486;61.143124;573.8869
99.23231;61.14916;573.8854
99.250496;61.130653;573.88605
99.24964;61.11976;573.88727
99.181046;61.06733;573.8882
99.17018;61.05312;573.88855
99.20155;61.04587;573.8854
99.191185;61.046204;573.88184
99.255844;61.099277;573.8787
99.30216;61.144672;573.8791
99.27558;61.12341;573.8816
99.24168;61.100876;573.8846
99.19545;61.071835;573.87866
99.21691;61.080135;573.8748
99.182526;61.01457;573.8766
99.20181;61.04194;573.87805
99.20191;61.052452;573.8777
99.20515;61.041462;573.8764
99.15043;60.99454;573.8772
99.169106;61.0159;573.86993
99.17483;61.0242;573.86664
99.1475;61.016426;573.86694
99.16865;61.03071;573.8664
99.224014;61.063038;573.866
99.22552;61.039528;573.8665
99.21485;61.03934;573.86676
99.21853;61.072643;573.8699
99.25811;61.112747;573.8668
99.26436;61.134064;573.86456
99.22859;61.11766;573.8624
99.1687;61.054268;573.86194
99.17008;61.05574;573.86786
99.19962;61.080254;573.8674
99.174034;61.062016;573.86285
99.14071;61.05312;573.8658
99.17912;61.08872;573.85754
99.21698;61.10202;573.8522
99.1883;61.104813;573.84906
99.16894;61.115227;573.8468
99.159966;61.107765;573.8457
99.15311;61.07732;573.845
99.15308;61.063923;573.8451
99.17638;61.102856;573.8474
99.190445;61.11864;573.84717
99.201416;61.101303;573.8448
99.15394;61.10095;573.844
99.16545;61.146126;573.8417
99.17175;61.15378;573.84033
99.12884;61.11027;573.84106
99.098724;61.09835;573.84186
99.0973;61.108456;573.8458
99.09815;61.09818;573.84076
99.11668;61.1179;573.8354
99.17764;61.19443;573.8404
99.174355;61.1894;573.83307
99.157326;61.203083;573.8313
99.16167;61.21658;573.83435
99.1274;61.1951;573.8383
99.11553;61.19491;573.8287
99.16472;61.252106;573.8262
99.202126;61.263123;573.82275
99.162384;61.26715;573.8245
99.17161;61.297497;573.8241
99.18396;61.3258;573.82367
99.17538;61.3284;573.82336
99.17745;61.35968;573.82355
99.216675;61.404026;573.82166
99.2084;61.39008;573.81757
99.17137;61.39427;573.8171
99.16915;61.41261;573.8144
99.177475;61.430107;573.81335
99.205605;61.47848;573.81305
99.23694;61.517918;573.8117
99.25036;61.559784;573.80817
99.27012;61.585224;573.8066
99.24876;61.590847;573.8132
99.23164;61.5954;573.81354
99.27844;61.648785;573.80145
99.25644;61.632313;573.7959
99.21941;61.603058;573.80023
99.22601;61.64032;573.8029
99.26278;61.67127;573.79816
99.23941;61.64294;573.79956
99.26444;61.678925;573.8059
99.25551;61.69933;573.7942
99.2274;61.667763;573.7998
99.23796;61.674248;573.79517
99.19319;61.643444;573.7931
99.19843;61.64645;573.79095
99.2074;61.642445;573.79346
99.23064;61.668526;573.7935
99.22907;61.666927;573.7925
99.208565;61.650978;573.7958
99.22681;61.645042;573.7918
99.204414;61.607704;573.7933
99.23312;61.624325;573.7958
99.25119;61.6341;573.79486
99.20642;61.58279;573.7983
99.182076;61.54672;573.8038
99.213524;61.530365;573.80676
99.21156;61.492123;573.81305
99.197044;61.447845;573.81995
99.21376;61.431564;573.8266
99.18103;61.386383;573.8354
99.1743;61.350384;573.84143
99.16315;61.28033;573.8482
99.15433;61.236702;573.8562
99.16603;61.213005;573.8614
99.17485;61.17662;573.8674
99.169266;61.169064;573.8787
99.194115;61.165653;573.89026
99.22192;61.160908;573.89484
99.200645;61.121666;573.9049
99.21438;61.12374;573.9154
99.20547;61.101593;573.9262
99.173416;61.042843;573.9332
99.16381;61.013496;573.9438
99.11394;60.946068;573.95703
99.074425;60.883774;573.9724
99.08306;60.883915;573.9729
99.08232;60.87879;573.98175
99.069565;60.881363;573.9868
99.10771;60.906303;573.9959
99.08334;60.858288;574.00555
99.08955;60.85392;574.0136
99.07553;60.823307;574.02057
99.0524;60.804974;574.02563
99.07163;60.840714;574.02893
99.07469;60.840355;574.0366
99.05304;60.823307;574.0431
99.06448;60.768642;574.0491
99.05741;60.756336;574.0568
99.0653;60.792313;574.06177
99.080315;60.79205;574.0664
99.12099;60.828007;574.0701
99.16317;60.90585;574.07385
99.19643;60.93167;574.08026
99.16534;60.888157;574.0847
99.182144;60.90995;574.0876
99.17054;60.88866;574.0893
99.13675;60.851562;574.0939
99.1054;60.806;574.1002
99.01461;60.719357;574.107
98.99942;60.71752;574.1103
99.113556;60.816204;574.11176
99.12888;60.835827;574.11926
99.16739;60.87242;574.1179
99.12895;60.855995;574.11646
99.10623;60.83666;574.1155
99.08313;60.808765;574.1123
99.053665;60.763084;574.10956
99.09067;60.798775;574.10956
99.105995;60.798725;574.1121
99.08992;60.808502;574.1128
99.02858;60.766495;574.1167
99.02594;60.784184;574.1206
99.074165;60.813534;574.1137
99.118515;60.801945;574.10956
99.08163;60.79851;574.10535
99.04453;60.78664;574.10724
99.05526;60.75822;574.1039
99.102066;60.808575;574.1038
99.17216;60.89803;574.1047
99.14452;60.882385;574.10345
99.09174;60.82686;574.1009
99.05288;60.766827;574.1028
99.014275;60.74332;574.10596
99.047226;60.7745;574.10675
99.07632;60.800728;574.0978
99.07974;60.79887;574.0941
99.11937;60.846794;574.0953
99.12447;60.867035;574.0893
99.03776;60.750523;574.08856
99.01046;60.71981;574.08527
98.97367;60.673367;574.0852
98.940704;60.644352;574.094
98.94192;60.66378;574.0958
98.92408;60.66097;574.0946
98.888885;60.613903;574.09393
98.90055;60.613476;574.075
98.87192;60.5888;574.0682
98.85002;60.592136;574.06854
98.91104;60.631306;574.06433
98.95479;60.688526;574.0592
98.96597;60.68829;574.0513
98.97918;60.704098;574.04846
98.993416;60.72973;574.0472
99.02178;60.72737;574.0432
98.959915;60.6999;574.0394
98.916954;60.634457;574.03876
98.93292;60.63095;574.0424
98.95934;60.651196;574.0415
98.95262;60.63994;574.036
98.96455;60.63572;574.03326
98.950615;60.64571;574.0324
98.97826;60.7015;574.02185
99.002045;60.703785;574.01697
98.99248;60.67325;574.0197
98.96123;60.676487;574.009
98.98095;60.690178;574.00684
98.95978;60.624325;574.013
98.97408;60.645134;574.00635
99.011154;60.687096;574.0004
99.05409;60.7525;573.995
99.07819;60.767662;573.99146
99.09116;60.766853;573.99396
99.102844;60.770115;573.9935
99.09973;60.768303;573.99615
99.0837;60.762608;573.99316
99.05104;60.69928;574.0029
98.99766;60.650906;573.9982
99.009605;60.700687;573.98047
98.97441;60.670124;573.9796
98.95591;60.63043;573.97534
99.00774;60.685764;573.9724
99.079;60.757336;573.9736
99.11928;60.825813;573.97943
